cusip,comp_conm,tic,factiva_tag,factiva_name,sim
36237H10,G-III APPAREL GROUP LTD,GIII,giap,G-III Apparel Group Ltd,1
36238610,GZA GEOENVIRONMENTAL TECH IN,GZEA,gza,GZA Geoenvironmental Tech,0.958333333333333
36238K10,GTSI CORP,GTSI,govtsi,GTSI Corp,1
36239310,GTT COMMUNICATIONS INC,GTT,mrctrq,GTT Communications Inc.,1
36240910,GTY TECHNOLOGY HOLDINGS,GTYH,,,
36241U10,GSI TECHNOLOGY INC,GSIT,gsitec,GSI Technology Inc,1
36255310,GADZOOKS INC,GADZQ,,,
36255510,GADZOOX NETWORKS INC,ZOOXQ,gadzoo,Gadzoox Networks Inc,1
36268W10,GAIN CAPITAL HOLDINGS INC,GCAP,gcapii,GAIN Capital Holdings Inc.,1
36269P10,GAIA INC,GAIA,gaiami,Gaiam Inc,0.941176470588235
36312730,GAINSCO INC,GANS,gnsco,Gainsco Inc,1
36317Q10,GALAXY NUTRITIONAL FOODS INC,3GXYF,galche,Galaxy Nutritional Foods Inc,1
36322520,GALECTIN THERAPEUTICS INC,GALT,prophm,Galectin Therapeutics Inc.,1
36352K10,GALEY & LORD INC,3GYLDQ,galrd,"Galey & Lord Inc, galrdx",0.8125
36354710,GALILEO INTERNATIONAL INC,GLC.3,galeo,Galileo International Inc,1
36357610,ARTHUR J GALLAGHER & CO,AJG,galgha,Arthur J. Gallagher & Co,1
36381210,GALLERY OF HISTORY INC,HIST,ammhd,Gallery of History Inc,1
36409110,GALOOB TOYS INC,GAL.1,lwgt,"LEWIS GALOOB TOYS INC, lwgtx",0.736842105263158
36442410,GALVESTON HOUSTON,GHX,galho,"Galveston Houston Co, galhox",0.8
36458R10,GALYAN'S TRADING CO INC,GLYN,galyan,Galyans Trading Co Inc,1
36464P10,GAME FINANCIAL CORP,GFIN.1,gamefi,Game Financial Corp,1
36465710,GAMMA BIOLOGICALS INC,GBL.1,gamab,"Gamma Biologicals Inc, gamabx",0.869565217391304
36465L10,GAMING CORP OF AMERICA,GCAM,gamcoa,Gaming Corp of America,1
36465R10,GAMETEK INC,3GAMEE,gamtek,Gametek Inc,1
36466D10,GAMETECH INTERNATIONAL INC,GMTCQ,,,
36467A10,GAMING PARTNERS INTL CORP,GPIC,paulso,Gaming Partners International Corp,1
36467W10,GAMESTOP CORP,GME,,,
36473H10,GANNETT CO INC,GCI,ganinc,Gannett Co Inc,1
36473U20,GANTOS INC,GTOS,,,
36476010,GAP INC,GPS,gapstr,Gap Inc,1
36480210,GARAN INC,GAN.,garinc,"Garan Inc, garincx",0.72
36485410,GARDEN BOTANIKA INC,GBOTQ,,,
36523510,GARDEN FRESH RESTAURANT CORP,LTUS.,gfrco,"Garden Fresh Restaurant Corp, goodbs",0.892857142857143
36603310,GARGOYLES INC,GOYL,gargs,"Gargoyles Inc, gssss",0.838709677419355
36619910,GARMENT GRAPHICS INC,3GRMT,gargrp,"Garment Graphics Inc, gargrpx",0.844444444444445
36625510,GARNET RESOURCES CORP,3GARN,garres,"GARNET RESOURCES CORP, garresx",0.844444444444445
36665110,GARTNER INC,IT,,,
36720410,GAS NATURAL INC,EGAS,grtfgc,Gas Natural Inc.,1
36722010,GASCO ENERGY INC,GSXN,,,
36727810,GASONICS INTERNATIONAL CORP,GSNX,gsnic,GASONICS INTERNATIONAL CORP,1
36729W20,GASTAR EXPLORATION INC,GSTCQ,cqust,Gastar Exploration Inc,1
36734810,GATEHOUSE MEDIA INC,GHSEQ,libgp,"GateHouse Media, Inc.",1
36758010,GATEWAY BANCORP INC,GBAN,gwbanp,"Gateway Bancorp Inc, gwbanpx",0.837209302325581
36759610,GATEWAY DATA SCIENCES CORP,GDSCQ,gdscds,Gateway Data Sciences Corp,1
36762610,GATEWAY INC,GTW,gatew,Gateway Inc,1
36846Q20,GEEKNET INC,GKNT,valxsy,Geeknet Inc.,1
36847310,GEERLINGS & WADE INC,GEER,gwade,Geerlings & Wade Inc,1
36848310,GEHL CO,GEHL,gehlco,"Gehl Co, gehlcox",0.631578947368421
36851410,GELMAN SCIENCES INC,GSC.2,,,
36853810,GELTEX PHARMACEUTICALS INC,GELX,,,
36866T10,GEN-PROBE INC,GPRO.2,,,
36867410,GENCARE HEALTH SYSTEMS INC,GNCR.,genca,"Gencare Health Systems Inc, gencax",0.888888888888889
36867810,GENCOR INDUSTRIES INC,GENC,mcht,"Gencor Industries Inc, mchtx",0.888888888888889
36867G20,GENAERA CORP,GENR,magph,Genaera Corp,1
36867W10,GENAISSANCE PHARMACEUTICALS,GNSC,genais,Genaissance Pharmaceuticals Inc,0.928571428571429
36870620,GENELABS TECHNOLOGIES INC,GNLB,genelb,Genelabs Technologies Inc,1
36870710,GENEMEDICINE INC,GMED.1,gnemed,GENEMEDICINE INC,1
36870910,GENENCOR INTL INC,GCOR,gnenc,Genencor International Inc,1
36871040,GENENTECH INC,DNA,gentec,"Genentech Inc, gentecx",0.787878787878788
36873610,GENERAC HOLDINGS INC,GNRC,,,
36874910,GENERAL ACCEPTANCE CORP,GACC,,,
36914710,GENERAL BEARING CORP,GNRL,genbea,"General Bearing Corp, genbeax",0.837209302325581
36915410,GENERAL BINDING CORP,GBND,gbnd,"General Binding Corp, htcham",0.857142857142857
36930010,GENERAL CABLE CORP/DE,BGC,gecab,General Cable Corp,1
36945110,GENERAL CREDIT CORP,GNIZQ,gencre,General Credit Corp,1
36955010,GENERAL DYNAMICS CORP,GD,,,
36960410,GENERAL ELECTRIC CO,GE,gnelc,"General Electric Company, gnelcx",0.85
36982210,GENERAL FINANCE CORP/DE,GFN,gnfncr,General Finance Corp.,1
37007310,GENERAL HOUSEWARES,GHW,ghw,"General Housewares Corp, ghwx",0.80952380952381
37012010,GENERAL INSTRUMENT CORP,GIC.3,nextlv,GENERAL INSTRUMENT CORP,1
37017210,GENERAL KINETICS INC,GKIN,genkin,"General Kinetics Inc, genkinx",0.844444444444445
37025340,GENERAL MAGIC INC,GMGCQ,,,
37026220,GENERAL MAGNAPLATE CORP,GMCC.1,gmcc,"General Magnaplate Corp, gmccx",0.893617021276596
37033410,GENERAL MILLS INC,GIS,gnmll,"General Mills Inc, gnmllx",0.842105263157895
37037310,GENERAL MOLY INC,GMO,idah,"General Moly, Inc.,",1
37045V10,GENERAL MOTORS CO,GM,,,
37047F10,GENERAL NUTRITION COS,GNCI.,gennut,"General Nutrition Companies Inc, gennutx",0.775510204081633
37048510,GENERAL PHYSICS CORP,GPH.1,,,
37056310,GENERAL RE CORP,GRN.1,,,
37078710,GENERAL SEMICONDUCTOR INC,SEM.2,gninme,General Semiconductor Inc,1
37085320,GENERAL STEEL HOLDINGS INC,GSIH,amrcon,General Steel Holdings Inc.,1
37101310,GENERAL SURGICAL INNOVATIONS,GSII.,gensii,"GENERAL SURGICAL INNOVATIONS INC, gnzyme",0.838709677419355
37153210,GENESCO INC,GCO,gsco,Genesco Inc,1
37155910,GENESEE & WYOMING INC,GWR,genwi,Genesee & Wyoming Inc,1
37160120,GENESEE CORP,3GENBB,gnese,Genesee Corp,1
37184C10,GENESIS MICROCHIP INC,GNSS,gnchip,"Genesis Microchip Inc, inadvn",0.869565217391304
37184D10,GENESIS HEALTHCARE CORP,GHCI,gnhltc,Genesis HealthCare Corp,1
37184Y10,GENESISINTERMEDIA INC,GENI,,,
37185X10,GENESIS HEALTHCARE INC,GEN,gnhltc,"Genesis HealthCare Corp, skihgi",0.875
37185Y10,GENEVA ACQUISITION CORP,GAC,genacq,Geneva Acquisition Corporation,0.857142857142857
37190110,GENTEX CORP,GNTX,gentco,"Gentex Corp, gentcox",0.740740740740741
37191310,GENETIC THERAPY INC,GTII.,genthy,"GENETIC THERAPY INC, genthyx",0.837209302325581
37193510,GENESIS DIRECT INC,GDIRQ,,,
37228420,GENIE ENERGY LTD,GNE,gzengi,"Genie Energy Ltd, idistl",0.823529411764706
37229P50,GENITOPE CORP,GTOPQ,,,
37229T30,GENIUS BRANDS INTL INC,GNUS,pfntc,Genius Brands International Inc.,1
37230210,GENLYTE GROUP INC,GLYT,glygrp,"Genlyte Group Inc, glygrpx",0.82051282051282
37230910,GENMARK DIAGNOSTICS INC,GNMK,gnmrdi,GenMark Diagnostics Incorporated,0.846153846153846
37242740,GENOCEA BIOSCIENCES INC,GNCA,gncbin,Genocea Biosciences Inc.,1
37243Q10,GENOMICA CORP,GNOM.1,gnica,"Genomica Corp, sriint",0.8
37244220,GENOVESE DRUG STORES,GDX.A,gdxs,Genovese Drug Stores Inc,0.9
37244610,GENPREX INC,GNPX,gnprxi,Genprex Inc,1
37244710,GENRAD INC,GEN.2,genrad,"Genrad Inc, genradx",0.740740740740741
37244C10,GENOMIC HEALTH INC,GHDX,genohi,"Genomic Health, Inc.",1
37244E10,GENON ENERGY INC,GEN.3,rlnrsc,GenOn Energy Inc.,1
37245R10,GENSYM CORP,GNSM,,,
37245X20,GENTEK INC,GETI,,,
37246010,GENUINE PARTS CO,GPC,,,
37246110,GENUS INC,GGNS,gninc,"Genus Inc, gnincx",0.75
37246C40,GENVEC INC,GNVC,,,
37246N10,GEODYNAMICS CORP,GDYN,gdyn,"Geodynamics Corp, gdynx",0.857142857142857
37247010,GEONEX CORP,GEOX,geon,"Geonex Corp, geonx",0.8
37247610,GEORESOURCES INC,GEOI,geoi,"GeoResources Inc, geoix",0.864864864864865
37247A10,GENTIVA HEALTH SERVICES INC,GTIV,gnhlsv,"Gentiva Health Services Inc, utthpc",0.892857142857143
37247D10,GENWORTH FINANCIAL INC,GNW,,,
37248610,GEORGE MASON BANKSHARES INC,GMBS,masgeo,George Mason Bankshares Inc,1
37248E20,GENUITY INC,GENUQ,bbn,"Genuity Inc, belatt",0.785714285714286
37248H30,GEOPETRO RESOURCES CO,GEOR,geoprr,GeoPetro Resources Co.,1
37249T10,GEOGLOBAL RESOURCES INC,GGLR,suitcm,GeoGlobal Resources Inc,1
37250A10,GEOPHARMA INC,GORXQ,gotwop,GeoPharma Inc,1
37250U20,GEOMET INC,GMET,gemeti,GeoMet Inc.,1
37250W10,GEOEYE INC,GEOY,,,
37253A10,GENTHERM INC,THRM,,,
37259110,GEORGETOWN BANCORP INC,GTWN,gtwnbn,"Georgetown Bancorp, Inc.",1
37291030,GEOKINETICS INC,GEOKQ,geok,Geokinetics Inc,1
37291110,GEODYNE RESOURCES INC,GDR.,geodre,"Geodyne Resources Inc, geodrex",0.851063829787234
37291210,GEO INTERNATIONAL CORP,GOEX10,geoint,"GEO International, Inc., geointx",0.758620689655172
37291710,GENZYME CORP,GENZ,gnzyme,Genzyme Corp,1
37291740,GENZYME TISSUE REPAIR,GZTR,biotch,"Genzyme Tissue Repair, cltxl",0.883720930232558
37291750,GENZYME MOLECULAR ONCOLOGY,GZMO,,,
37291760,GENZYME SURGICAL PRODUCTS,GZSP,gensur,"Genzyme Surgical Products, gnzyme",0.884615384615385
37291770,GENZYME BIOSURGERY,GZBX,,,
37329810,GEORGIA-PACIFIC CORP,GP.1,,,
37329870,GEORGIA-PACIFIC TIMBER CO,TGP.1,grgpac,Georgia-Pacific Corporation,0.723404255319149
37363610,GEOSCIENCE CORP,GSCI.,geoscc,Geoscience Corp,1
37364X10,GEOSPACE TECHNOLOGIES CORP,GEOS,,,
37365410,GEOTEK COMMUNICATIONS,GOTK,geotk,"Geotek Communications Inc, vancel",0.8
37365610,GEOTEL COMMUNICATIONS CORP,GEOC,,,
37369110,GEOWASTE INC,GEOW,,,
37369710,GERAGHTY & MILLER INC,GMGW,germil,"GERAGHTY AND MILLER INC, germilx",0.782608695652174
37369G20,GERALD STEVENS INC,GSVE,fiif,"Gerald Stevens Inc, repres",0.85
37370110,GERBER CHILDRENSWEAR INC,GCW.,,,
37371210,GERBER PRODUCTS CO,GEB.1,,,
37373010,GERBER SCIENTIFIC INC,GRB,gst,Gerber Scientific Inc,1
37374810,GERIATRIC & MEDICAL COS INC,GEMC,gemc,GERIATRIC AND MEDICAL COS INC,0.938775510204082
37386510,GERMAN AMERICAN BANCORP INC,GABC,,,
37416310,GERON CORP,GERN,geronc,"Geron Corp, kyhako",0.75
37423010,GERRITY OIL & GAS CORP,GOG,grtog,"GERRITY OIL AND GAS CORP, grtogx",0.790697674418605
37426510,GETCHELL GOLD CORP,GGO.,nufrt,Getchell Gold Corp.,1
37427610,GETTY IMAGES INC,GYI,getcmm,"Getty Images, Inc., midexp",0.833333333333333
37429710,GETTY REALTY CORP,GTY,powt,Getty Realty Corp (Holding Co),1
37439310,GEVITY HR INC,GVHR,,,
37439640,GEVO INC,GEVO,,,
37445010,GIANT CEMENT HOLDING INC,GCHI,gcemt,"Giant Cement Holding Inc, gpmc",0.916666666666667
37447810,GIANT FOOD INC,GFS.A,gfsa,"Giant Food Inc, gfsax",0.838709677419355
37450810,GIANT INDUSTRIES INC,GI.2,bigin,Giant Industries Inc,1
37468910,GIBRALTAR INDUSTRIES INC,ROCK,gibsc,Gibraltar Industries Inc.,1
37475810,GIBRALTAR PACKAGING GROUP,PACK.1,gbpack,"Gibraltar Packaging Group Inc, gbpackx",0.807017543859649
37482710,GIBSON GREETINGS INC,GIBG,gibgc,"GIBSON GREETINGS INC, gibgcx",0.863636363636364
37504810,GIDDINGS & LEWIS INC/WI,GIDL,,,
37517M10,GIGA INFORMATION GROUP INC,3GIGX,ggnfg,GIGA Information Group Inc,1
37517W10,GIGABEAM CORP,GGBMQ,ggbmcp,GigaBeam Corporation,0.774193548387097
37518B10,GIGAMON INC,GIMO,gigasl,Gigamon Inc,1
37518Q10,GIGPEAK INC,GIG.1,,,
37555810,GILEAD SCIENCES INC,GILD,gilsci,Gilead Sciences Inc,1
37576610,GILLETTE CO,G.1,glluk,"The Gillette Company, gllukx",0.689655172413793
37590810,GILMAN CIOCIA INC,GTAX,gilman,"Gilman Ciocia, Inc.",1
37636010,GISH BIOMEDICAL INC,GISH,gishc,Gish Biomedical Inc,1
37636510,GITANO GROUP INC,GITA,gitej,"Gitano Group Inc, gitejx",0.833333333333333
37637Q10,GLACIER BANCORP INC,GBCI,ffsm,"Glacier Bancorp Inc, ffsmx",0.878048780487805
37639510,GLACIER WATER SERVICES,GWSV,glawat,"Glacier Water Services Inc, glawatx",0.784313725490196
37722620,GLASSMASTER CO,GLMA,glasmm,Glassmaster Co,1
37732210,GLAUKOS CORP,GKOS,glaukc,Glaukos Corporation,0.758620689655172
37733910,GLEASON CORP,GLE.2,gleac,"Gleason Corp, gleacx",0.785714285714286
37734120,GLEACHER & COMPANY INC,GLCH,faln,Gleacher & Co. Inc.,1
37740710,GLEN BURNIE BANCORP,GLBZ,,,
37783410,GLEN ROSE PETROLEUM CORP,GLRP,dnmai,Glen Rose Petroleum Corp.,1
37869420,GLENMORE DISTILLERIES,GDS.B,gdsb,"Glenmore Distilleries Co, gdsbx",0.851063829787234
37890U10,GLOBAL BLOOD THERAPEUTICS,GBT,gbldti,"Global Blood Therapeutics Inc., thrckz",0.821428571428571
37891B10,GLOBAL BROKERAGE INC,GLBR,,,
37893710,GLOBAL MOTORSPORT GROUP INC,CSTM.,cuschr,"Global Motorsport Group Inc, gldcyc",0.892857142857143
37894910,GLOBAL TECHNOLOGIES LTD,GTLL,ifti,Global Technologies Ltd,1
37897340,GLOBALSTAR INC,GSAT,,,
37917610,GLENWAY FINANCIAL CORP,GFCO,glenwy,Glenway Financial Corp,1
37929C10,GLIATECH INC,GLIAQ,glitec,"Gliatech Inc, glitecx",0.774193548387097
37929X10,GLG PARTNERS INC,GLG.1,frdmaq,"GLG Partners Inc., glglp",0.857142857142857
37931J20,GLOBAL CAPITAL PARTNERS INC,GCPL,czfdus,Global Capital Partners Inc,1
37933610,GLOBAL INDUSTRIES LTD,GLBL.1,glbind,Global Industries Ltd,1
37933710,GLOBAL INTELLICOM INC,GBITQ,gblcom,"Global Intellicom Inc, ibm",0.930232558139535
37934A10,GLOBAL IMAGING SYSTEMS,GISX,glbims,Global Imaging Systems Inc,0.909090909090909
37935510,GLOBAL NATURAL RESOURCES INC,GNR.1,glnat,"GLOBAL NATURAL RESOURCES INC, glnatx",0.896551724137931
37936S10,GLOBAL PAYMENT TECHNOLOGIES,GPTX,cnblvl,Global Payment Technologies Inc,0.925925925925926
37936U10,GLOBAL TELESYSTEMS INC,3GTLSQ,,,
37936V10,GLOBALINK INC,GNK.1,gblnk,GLOBALINK INC,1
37937R20,GLOBALNET FINANCIAL.COM INC,3GLBN,capgrh,"Globalnet Financial.com Inc, inimag",0.892857142857143
37939510,GLOBE BUSINESS RESOURCES INC,GLBE.1,glbbus,GLOBE BUSINESS RESOURCES INC,1
37939M10,GLOBAL TECHNOVATIONS INC,GTNOQ,topsi,Global Technovations Inc,1
37940G10,GLOBALSCAPE INC,GSB,,,
37940U10,GLOBAL EPOINT INC,GEPT,,,
37940X10,GLOBAL PAYMENTS INC,GPN,glopmt,"Global Payments Inc, ndta",0.9
37946310,GLOBAL WATER RESOURCES INC,GWRS,gwari,Global Water Resources Inc,1
37953G10,GLOBAL BRASS & COPPER HLDGS,BRSS,,,
37956X10,GLOBECOMM SYSTEMS INC,GCOM,gbcomm,Globecomm Systems Inc,1
37957720,GLOBUS MEDICAL INC,GMED,gmednn,"Globus Medical Inc, usfda",0.871794871794872
37957B10,GLOBEIMMUNE INC,GBIM,,,
37960610,GLORI ENERGY INC,GLRI,,,
37989010,GLU MOBILE INC,GLUU,sorent,"Glu Mobile Inc, twcenf",0.8125
37989P20,GLYCOGENESYS INC,GLGSQ,ggntrl,GlycoGenesys Inc,1
37990710,GOLD BANC CORP INC,GLDB,gldbnc,Gold Banc Corporation Inc,0.82051282051282
38000210,GLYCOMED INC,GLYC.1,,,
38000Q10,GLYCOMIMETICS INC,GLYC,glycmi,GlycoMimetics Inc,1
38011M60,GMX RESOURCES INC,GMXRQ,gmxrsc,GMX Resources Inc,1
38020310,GOAL SYSTEMS INTL INC,GOAL.,golsys,"GOAL SYSTEMS INTL INC (OH), golsysx",0.808510638297872
38023710,GODADDY INC,GDDY,godads,The Go Daddy Group Inc.,0.733333333333333
38046C10,GOGO INC,GOGO,,,
38061410,GOLD KIST INC/DE,GKIS,gkis,"Gold Kist Inc, gkisx",0.827586206896552
38068T10,GOLD RESOURCE CORP,GORO,,,
38089410,GOLDEN CYCLE GOLD CORP,GCGC,gldcyc,"Golden Cycle Gold Corp, gldcycx",0.844444444444445
38097510,GOLDEN BEAR GOLF INC,3JACK,gobear,Golden Bear Golf Inc (FL),1
38100010,GOLDEN EAGLE GROUP INC,GEGP.,goleag,GOLDEN EAGLE GROUP INC,1
38101010,GOLDEN ENTERPRISES,GLDC,gldc,Golden Enterprises Inc,0.894736842105263
38101310,GOLDEN ENTERTAINMENT INC,GDEN,,,
38111910,GOLDEN MINERALS CO,AUMN,gdmnpk,Golden Minerals Company,1
38115110,GOLDEN POULTRY CO INC,CHIK.1,,,
38116J10,GOLDEN POND HEALTHCARE INC,GPH.2,gldphc,"Golden Pond Healthcare, Inc.",1
38119710,GOLDEN STATE BANCORP INC,GSB.2,gfsla,Golden State Bancorp Inc,1
38121K20,GOLDEN STATE VINTNERS INC,VINT,,,
38122G10,GOLDEN TELECOM INC,GLDN.1,goldtl,"Golden Telecom Inc, sorof",0.871794871794872
38131710,GOLDEN WEST FINANCIAL CORP,GDW,gdw,Golden West Financial Corp,1
38137010,GOLDFIELD CORP,GV,gv,Goldfield Corp,1
38141G10,GOLDMAN SACHS GROUP INC,GS,gldmns,The Goldman Sachs Group Incorporated,0.792452830188679
38144H20,GOLDLEAF FINANCIAL SOLUTIONS,GFSI,privbu,Goldleaf Financial Solutions Inc.,0.928571428571429
38154810,GOLDTEX INC,GLTX.1,glteks,"GOLDTEX INC, glteksx",0.758620689655172
38163310,GOLF ENTERPRISES INC,GLFE.,,,
38163910,GOLF GALAXY INC,GGXY,golfg,"Golf Galaxy, Inc.",1
38168F30,GOLF TRAINING SYSTEMS INC,GTSXQ,glftrn,Golf Training Systems Inc,1
38209110,GOOD GUYS INC,GGUY,godguy,"Good Guys Inc, godguyx",0.774193548387097
38214087,GOOD TIMES RESTAURANTS INC,GTIM,gdtim,Good Times Restaurants Inc,1
38238710,GOODMARK FOODS,GDMK,gdmfds,"Goodmark Foods Inc, gdmfdsx",0.702702702702703
38239A10,GOODMAN GLOBAL INC,GGL.1,,,
38241084,GOODRICH PETROLEUM CORP,GDP,patpet,Goodrich Petroleum Corporation,0.857142857142857
38248610,GOODY PRODUCTS INC,GOOD.1,,,
38255010,GOODYEAR TIRE & RUBBER CO,GT,gdyrr,The Goodyear Tire & Rubber Co,0.930232558139535
38258810,GOODYS FAMILY CLOTHING INC,GDYS,godfam,Goodys Family Clothing Inc,1
38267D10,GOOSEHEAD INSURANCE,GSHD,oaehvu,"Goosehead Insurance Inc, seexc",0.8
38268T10,GOPRO INC,GPRO,,,
38308210,GORMAN-RUPP CO,GRC,grcp,Gorman-Rupp Co,1
38345010,GOTHAM APPAREL CORP,TBAQ,gothap,Gotham Apparel Corp,1
38348210,GOTHIC ENERGY CORP,3GOTH,tncmed,GOTHIC ENERGY CORP,1
38348510,GOTTSCHALKS INC,GOTTQ,gtschk,"Gottschalks Inc, gtschkx",0.810810810810811
38348610,GO2NET INC,GNET.1,goinet,GO2NET INC,1
38355010,GOULDS PUMPS INC,GULD.,goupum,"GOULDS PUMPS INC, goupumx",0.810810810810811
38388F10,GRACE (W R) & CO,GRA,,,
38390610,GRACE ENERGY CORP,GEG.1,gracen,"GRACE ENERGY CORP, gracenx",0.810810810810811
38410910,GRACO INC,GGG,grco,"Graco Inc, grcox",0.782608695652174
38411P10,GRADALL INDUSTRIES INC,GRDL.,,,
38431350,GRAFTECH INTERNATIONAL LTD,EAF,uccarb,GrafTech International Ltd,1
38455610,GRAHAM CORP,GHM,graman,"Graham Corp, gramanx",0.740740740740741
38463710,GRAHAM HOLDINGS CO,GHC,,,
38470110,GRAHAM PACKAGING CO INC,GRM,grpack,"Graham Packaging Company LP, rkgrp",0.844444444444445
38480210,GRAINGER (W W) INC,GWW,,,
38500610,GRANADA BIOSCIENCES INC,3GBIB,,,
38500T10,GRAN TIERRA ENERGY INC,GTE,gldsti,Gran Tierra Energy Inc,1
38502410,GRANADA FOODS CORP,3GDAF,,,
38526910,GRAND CASINOS INC,GND,grcas,"GRAND CASINOS INC, grcasx",0.842105263157895
38526M10,GRAND CANYON EDUCATION INC,LOPE,,,
38537910,GRAND COURT LIFESTYLES INC,GCLIQ,grctlf,Grand Court Lifestyles Inc,1
38617410,GRAND PREMIER FINANCIAL INC,GPFI,grndpm,GRAND PREMIER FINANCIAL INC (IL),1
38653240,GRAND UNION CO,GUCO,grdunn,Grand Union Co,1
38653820,GRAND VALLEY GAS CO,GVGC,graval,"Grand Valley Gas Co, gravalx",0.82051282051282
38724Q40,GRANITE CITY FOOD & BREWERY,GCFB,fndfod,Granite City Food & Brewery Ltd,0.936170212765957
38732810,GRANITE CONSTRUCTION INC,GVA,,,
38747210,GRANITE ST BANKSHARES INC,GSBI,grstba,Granite State Bankshares Inc,0.938775510204082
38808510,GRANT GEOPHYSICAL INC,3542B,grntno,Grant Geophysical Inc,1
38821G10,GRANT PRIDECO INC,GRP.,,,
38867810,GRAPHIC INDUSTRIES,GII.1,gind,"Graphic Industries Inc, gindx",0.790697674418605
38868610,GRAPHIC SCANNING CORP,GSCC,grphsc,"GRAPHIC SCANNING CORP, grphscx",0.844444444444445
38868910,GRAPHIC PACKAGING HOLDING CO,GPK,rivhol,Graphic Packaging Holding Co.,1
38869010,GRAPHIC PACKAGING INTL CORP,GPK.1,acxtc,"Graphic Packaging International Corp, coorsa",0.888888888888889
38870L10,GRAPHIX ZONE INC,3GZONE,grphxz,"Graphix Zone Inc, terdat",0.833333333333333
38881710,GRASSO CORP,GRSO.1,socor,"GRASSO CORPORATION, socorx",0.606060606060606
38937510,GRAY TELEVISION INC,GTN,grcom,Gray Television Inc,1
38982K10,GREAT AMERICAN BANCORP INC,GTPS,grtabn,Great American Bancorp Inc Illinois,0.857142857142857
38990030,GREASE MONKEY HOLDING CORP,3GMHC.,gmonk,"Grease Monkey Holding Corp, gmonkx",0.884615384615385
39006410,GREAT ATLANTIC & PAC TEA CO,GAPTQ,gapt,"The Great Atlantic & Pacific Tea Company, Inc., michln",0.711864406779661
39051610,GREAT FINANCIAL CORP,GTFN,grfinc,GREAT FINANCIAL CORP (KY),1
39052810,GREAT FLORIDA BANK,GFLB,,,
39054K10,GREAT LAKES AVIATION LTD,GLUX,glair,Great Lakes Aviation Ltd,1
39056810,GREAT LAKES CHEMICAL CORP,GLK.1,,,
39090510,GREAT SOUTHERN BANCORP,GSBC,grsobk,Great Southern Bancorp,1
39091410,GREAT LAKES BANCORP INC,GLK,byview,"Great Lakes Bancorp Inc, grbufs",0.875
39109010,GREAT NORTHERN NEKOOSA CORP,GNN,gnnc,"Great Northern Nekoosa Corp, gnncx",0.905660377358491
39115310,GREAT PINES WATER INC,3GPWC,gpwat,GREAT PINES WATER CO INC,0.95
39115R10,GREAT PEE DEE BANCORP INC,PEDE.1,grtpde,Great Pee Dee Bancorp Inc,1
39116410,GREAT PLAINS ENERGY INC,GXP,kanpwr,Great Plains Energy Inc,1
39119E10,GREAT PLAINS SOFTWARE INC,GPSI.,gtplns,Great Plains Software Inc.,1
39133010,GREAT TRAIN STORE CO,GTRNQ,,,
39141610,GREAT WESTERN BANCORP INC,GWB,,,
39144210,GREAT WESTERN FINANCIAL,GWF.,gwf,"Great Western Financial Corp, gwfx",0.84
39152310,GREAT WOLF RESORTS INC,WOLF,,,
39154610,GREATE BAY CASINO CORP,3GEAA,,,
39160110,GREATER ATLANTIC FINANCIAL,GAFC.,greatl,Greater Atlantic Financial Corp,0.923076923076923
39164810,GREATER BAY BANCORP,GBBK,mdpen,Greater Bay Bancorp,1
39167M10,GREATER COMMUNITY BANCORP,GFLS,gtfall,Greater Community Bancorp (NJ),1
39225010,GREATER NEW YORK SAVINGS,GRTR,gnysb,"Greater New York Savings Bank, gnysbx",0.807692307692308
39260X10,GREEN BANCORP INC,GNBC,greebi,Green Bancorp Inc.,1
39270910,GREEN BRICK PARTNERS INC,GRBK,,,
39304D10,GREEN DOT CORP,GDOT,,,
39315410,GREEN MOUNTAIN POWER CORP,GMP.1,gmpo,Green Mountain Power Corp,1
39322210,GREEN PLAINS INC,GPRE,grnpnw,Green Plains Renewable Energy Inc.,0.666666666666667
39365710,GREENBRIER COS INC (THE),GBX,grnbr,The Greenbrier Companies Inc,0.918918918918919
39435710,GREENE COUNTY BANCORP INC,GCBC,grecty,Greene County Bancorp,0.904761904761905
39436120,GREEN BANKSHARES INC,GRNB.1,grcob,Green Bankshares Inc,1
39515010,GREENFIELD ONLINE INC,SRVY,groli,"Greenfield Online Inc, resdd",0.888888888888889
39525910,GREENHILL & CO INC,GHL,,,
39530A10,GREENHUNTER RESOURCES INC,GRHHQ,grhah,GreenHunter Resources Inc.,1
39538410,GREENPOINT FINANCIAL CORP,GPT.1,,,
39540F10,GREENPRO CAPITAL CORP,GRNQ,xgrngr,Greenpro Inc.,0.774193548387097
39572G10,GREENSKY INC,GSKY,gbrfty,"GreenSky LLC, seexc",0.642857142857143
39573310,GREENSTONE INDUSTRIES INC,STON.1,grnsti,"Greenstone Industries, loupac",0.88
39678110,GREENWICH AIR SERVICES,GASIA,grenar,GREENWICH AIR SERVICES,1
39762410,GREIF INC,GEF,grfbr,"Greif Inc, sctsco",0.75
39762710,GREINER ENGINEERING INC,GII.,spz,"Greiner Engineering Inc, spzx",0.916666666666667
39763710,GREKA ENERGY CORP,GRKA,,,
39787M10,GREY GLOBAL GROUP INC,GREY,greyad,Grey Global Group Inc,1
39788810,GREY WOLF INC,GW,drl,Grey Wolf Inc,1
